股票代码,股票简称,营业部买入金额合计[20230302],营业部买入金额合计排名[20230302],最新涨跌幅,a股市值(不含限售股)[20230302],收盘价:不复权[20230302],总市值[20230302],市净率(pb)[20230302]
603083.SH,剑桥科技,144026492.64,4/5130,9.624,5936543300.000,23.35,6116799647.35,3.277
002835.SZ,同为股份,86770057.0,15/5130,10.012,2335624100.000,18.35,4027713633.85,4.594
