股票代码,股票简称,营业部买入金额合计[20230804],营业部买入金额合计排名[20230804],最新涨跌幅,a股市值(不含限售股)[20230804],收盘价:不复权[20230804],总市值[20230804],市净率(pb)[20230804]
002400.SZ,省广集团,376695855.0,2/5269,10.000,11321038700.000,6.71,11697792128.88,2.414
600239.SH,云南城投,179962430.9,7/5269,5.666,5989212200.000,3.73,5989212170.57,3.691
600468.SH,百利电气,111629116.32,13/5269,9.953,7570637800.000,6.96,7570637834.16,3.793
002177.SZ,御银股份,103790623.0,14/5269,7.064,3691777800.000,4.85,3691777775.9,2.180
