股票代码,股票简称,营业部买入金额合计[20230517],营业部买入金额合计排名[20230517],最新涨跌幅,a股市值(不含限售股)[20230517],收盘价:不复权[20230517],总市值[20230517],市净率(pb)[20230517]
002803.SZ,吉宏股份,185964885.0,6/5202,10.010,6047641900.000,21.65,8192561085.2,3.952
600088.SH,中视传媒,132356197.86,10/5202,-9.995,6947930800.000,17.47,6947930808.0,6.859
