股票代码,股票简称,营业部买入金额合计[20230420],营业部买入金额合计排名[20230420],最新涨跌幅,a股市值(不含限售股)[20230420],收盘价:不复权[20230420],总市值[20230420],市净率(pb)[20230420]
002463.SZ,沪电股份,591205822,5/5174,10.000,49639042000.000,26.07,49665062173.32,5.981
002624.SZ,完美世界,570881271,6/5174,10.005,38374579000.000,21.00,40739336484.0,4.448
