股票代码,股票简称,营业部买入金额合计[20230327],营业部买入金额合计排名[20230327],最新涨跌幅,a股市值(不含限售股)[20230327],收盘价:不复权[20230327],总市值[20230327],市净率(pb)[20230327]
002261.SZ,拓维信息,868597653.0,1/5153,9.972,17229945000.000,15.44,19389979286.56,5.330
000070.SZ,特发信息,257098958.0,11/5153,7.493,9319240400.000,11.19,9450941633.49,5.298
603357.SH,设计总院,150055827.92,19/5153,10.019,5240877300.000,11.53,5391155638.34,1.719
000409.SZ,云鼎科技,131617034.0,21/5153,7.051,4242237500.000,10.02,6655389260.1,4.820
