股票代码,股票简称,营业部买入金额合计[20230421],营业部买入金额合计排名[20230421],最新涨跌幅,a股市值(不含限售股)[20230421],收盘价:不复权[20230421],总市值[20230421],市净率(pb)[20230421]
600105.SH,永鼎股份,499428885.87,2/5179,10.065,9362637500.000,6.78,9526930960.02,3.168
600446.SH,金证股份,271837313.65,7/5179,-8.453,15589305000.000,16.57,15589304632.85,4.186
002017.SZ,东信和平,139406552.0,18/5179,7.463,7374746800.000,16.56,7393809551.04,4.757
