股票代码,股票简称,营业部买入金额合计[20230713],营业部买入金额合计排名[20230713],最新涨跌幅,a股市值(不含限售股)[20230713],收盘价:不复权[20230713],总市值[20230713],市净率(pb)[20230713]
002590.SZ,万安科技,167138966,7/5248,9.993,7170414300.000,15.74,7549642615.24,3.844
002893.SZ,京能热力,153840104,8/5248,5.687,3523622600.000,17.47,3542916000.0,4.251
002877.SZ,智能自控,83829694,17/5248,10.000,2384846100.000,11.44,3804662747.6,4.378
