股票代码,股票简称,营业部买入金额合计[20231208],营业部买入金额合计排名[20231208],最新涨跌幅,a股市值(不含限售股)[20231208],收盘价:不复权[20231208],总市值[20231208],市净率(pb)[20231208]
002292.SZ,奥飞娱乐,607675553,2/5332,6.271,9421365500.000,9.66,14284239073.02,4.196
000766.SZ,通化金马,266436556,6/5332,9.995,22854854000.000,23.66,22867264767.62,9.868
002858.SZ,力盛体育,91123924,12/5332,-8.204,2761607200.000,18.91,3053952481.58,4.109
