股票代码,股票简称,营业部买入金额合计[20230314],营业部买入金额合计排名[20230314],最新涨跌幅,a股市值(不含限售股)[20230314],收盘价:不复权[20230314],总市值[20230314],市净率(pb)[20230314]
603083.SH,剑桥科技,125329906.06,5/5135,6.835,6119597300.000,24.07,6305411884.87,3.270
600756.SH,浪潮软件,123510301.46,6/5135,10.030,5901838300.000,18.21,5901838292.13,2.767
002808.SZ,恒久科技,103124259.0,10/5135,1.318,3438779500.000,18.45,4959360000.0,12.007
