股票代码,股票简称,营业部买入金额合计[20230704],营业部买入金额合计排名[20230704],最新涨跌幅,a股市值(不含限售股)[20230704],收盘价:不复权[20230704],总市值[20230704],市净率(pb)[20230704]
002031.SZ,巨轮智能,274799257.0,2/5252,-2.725,8972895700.000,4.64,10205195908.8,4.142
600072.SH,中船科技,207979482.27,4/5252,-8.279,19819847000.000,26.92,19819846850.36,4.908
000678.SZ,襄阳轴承,139037050.0,8/5252,1.351,4136506200.000,9.00,4136506173.0,4.869
002846.SZ,英联股份,107889191.0,12/5252,4.255,3279150800.000,14.70,4681107484.2,6.274
002576.SZ,通达动力,103893336.0,13/5252,10.000,3615288900.000,22.33,3686683000.0,3.224
600776.SH,东方通信,82064367.64,17/5252,-10.027,12695680800.000,13.28,13622912869.92,4.946
