股票代码,股票简称,营业部买入金额合计[20230710],营业部买入金额合计排名[20230710],最新涨跌幅,a股市值(不含限售股)[20230710],收盘价:不复权[20230710],总市值[20230710],市净率(pb)[20230710]
002703.SZ,浙江世宝,203773309.0,1/5250,3.377,8295904900.000,15.00,9052889931.1095,8.450
000037.SZ,深南电A,123681870.0,5/5250,6.101,4832644900.000,14.26,5419362662.8786,6.033
000570.SZ,苏常柴A,88897259.0,7/5250,9.984,3352435500.000,6.72,4031870327.04,1.400
002115.SZ,三维通信,83230902.0,8/5250,9.985,5039357500.000,7.16,5806697937.12,2.420
603667.SH,五洲新春,82277202.18,9/5250,-7.427,5042585100.000,15.58,5116232395.18,2.196
