股票代码,股票简称,营业部买入金额合计[20230602],营业部买入金额合计排名[20230602],最新涨跌幅,a股市值(不含限售股)[20230602],收盘价:不复权[20230602],总市值[20230602],市净率(pb)[20230602]
002173.SZ,创新医疗,228202580.0,6/5218,4.333,4518465500.000,12.04,5455078179.32,2.868
000888.SZ,峨眉山A,171453919.0,9/5218,-6.428,6059500700.000,11.50,6059500673.0,2.598
601900.SH,南方传媒,160449047.69,10/5218,-6.772,22817976000.000,25.47,22817976136.02,3.058
600158.SH,中体产业,110902019.53,14/5218,-9.960,8094521200.000,11.21,10756141481.07,4.340
