股票代码,股票简称,营业部买入金额合计[20230714],营业部买入金额合计排名[20230714],最新涨跌幅,a股市值(不含限售股)[20230714],收盘价:不复权[20230714],总市值[20230714],市净率(pb)[20230714]
002527.SZ,新时达,258691431.0,4/5248,10.044,6505054100.000,12.38,8222994587.58,4.053
600707.SH,彩虹股份,205561433.18,6/5248,10.066,23929757000.000,6.67,23934559512.44,1.249
002703.SZ,浙江世宝,189874273.0,7/5248,4.500,9761514800.000,17.65,10713922241.567,9.943
002590.SZ,万安科技,175769730.0,8/5248,-9.975,6455195100.000,14.17,6796596941.42,3.461
002877.SZ,智能自控,106506908.0,14/5248,6.906,2549533800.000,12.23,4067397325.45,4.680
