股票代码,股票简称,营业部买入金额合计[20230516],营业部买入金额合计排名[20230516],最新涨跌幅,a股市值(不含限售股)[20230516],收盘价:不复权[20230516],总市值[20230516],市净率(pb)[20230516]
600977.SH,中国电影,379790256.61,2/5198,-6.135,28565100000.000,15.30,28565100000.0,2.597
600088.SH,中视传媒,160909176.74,8/5198,-3.047,7719481200.000,19.41,7719481224.0,7.621
002354.SZ,天娱数科,155823984.0,10/5198,-9.958,10382719500.000,6.42,10622440964.4,4.388
002351.SZ,漫步者,132460752.0,12/5198,-10.000,9651222600.000,19.62,17444279340.0,7.348
002983.SZ,芯瑞达,105161808.0,19/5198,10.008,2804115500.000,26.60,4899294400.0,4.165
600825.SH,新华传媒,100430817.15,20/5198,3.420,6635037800.000,6.35,6635037847.5,2.651
000526.SZ,学大教育,100059594.0,21/5198,-6.201,3117178900.000,26.47,3117178907.23,7.089
600636.SH,国新文化,94977386.6,24/5198,-10.000,6857791500.000,15.57,6857791474.95,2.549
