股票代码,股票简称,营业部买入金额合计[20230224],营业部买入金额合计排名[20230224],最新涨跌幅,a股市值(不含限售股)[20230224],收盘价:不复权[20230224],总市值[20230224],市净率(pb)[20230224]
002261.SZ,拓维信息,339360303,1/5122,10.000,11661459000.000,10.45,13123399193.3,3.607
002112.SZ,三变科技,102058828,7/5122,10.042,3398535500.000,13.15,3446352000.0,7.912
