股票代码,股票简称,营业部买入金额合计[20231214],营业部买入金额合计排名[20231214],最新涨跌幅,a股市值(不含限售股)[20231214],收盘价:不复权[20231214],总市值[20231214],市净率(pb)[20231214]
000409.SZ,云鼎科技,230531565.83,3/5336,4.128,4805328900.000,11.35,7538789231.75,5.288
000705.SZ,浙江震元,118493464.95,8/5336,10.021,3002216400.000,10.65,3558412995.9,1.807
000421.SZ,南京公用,95958207.89,13/5336,5.615,5062198900.000,8.84,5111835496.56,1.800
