股票代码,股票简称,营业部买入金额合计[20230322],营业部买入金额合计排名[20230322],最新涨跌幅,a股市值(不含限售股)[20230322],收盘价:不复权[20230322],总市值[20230322],市净率(pb)[20230322]
002463.SZ,沪电股份,915884726,1/5152,9.994,36093379000.000,19.04,36112383018.88,4.367
002261.SZ,拓维信息,579499611,4/5152,10.018,13603176000.000,12.19,15308539346.06,4.208
002281.SZ,光迅科技,206536860,8/5152,9.983,17225316000.000,25.56,17845350904.08,2.974
