股票代码,股票简称,营业部买入金额合计[20230626],营业部买入金额合计排名[20230626],最新涨跌幅,a股市值(不含限售股)[20230626],收盘价:不复权[20230626],总市值[20230626],市净率(pb)[20230626]
002527.SZ,新时达,234658741.0,4/5246,6.864,7187968100.000,13.70,9090041666.7,4.485
600839.SH,四川长虹,173514038.72,11/5246,-8.560,21690306000.000,4.70,21696347843.4,1.581
002892.SZ,科力尔,114941637.0,19/5246,2.628,3981218800.000,14.45,6417960347.25,4.867
000037.SZ,深南电A,92883249.0,24/5246,10.042,3565177000.000,10.52,4172264716.4949,4.451
002519.SZ,银河电子,83552052.0,26/5246,10.063,7812786600.000,7.00,7885016286.0,2.499
