股票代码,股票简称,营业部买入金额合计[20231222],营业部买入金额合计排名[20231222],最新涨跌幅,a股市值(不含限售股)[20231222],收盘价:不复权[20231222],总市值[20231222],市净率(pb)[20231222]
600630.SH,龙头股份,175962117.38,8/5340,4.934,6415410100.000,15.10,6415410114.7,9.235
002354.SZ,天娱数科,166323806.21,10/5340,-9.939,9532205100.000,5.89,9745510479.8,3.837
002292.SZ,奥飞娱乐,141719528.71,14/5340,-9.970,8894705400.000,9.12,13485741236.64,3.961
002103.SZ,广博股份,106853160.0,19/5340,10.062,3340886200.000,8.86,4733658363.58,5.290
