股票代码,股票简称,营业部买入金额合计[20230406],营业部买入金额合计排名[20230406],最新涨跌幅,a股市值(不含限售股)[20230406],收盘价:不复权[20230406],总市值[20230406],市净率(pb)[20230406]
002463.SZ,沪电股份,340845861,6/5165,9.996,48829216000.000,25.75,48854916740.0,5.908
000810.SZ,创维数字,208975755,14/5165,9.989,21898537000.000,19.60,22544235011.2,3.758
002232.SZ,启明信息,101534898,25/5165,6.484,8252678800.000,20.20,8252678791.0,5.970
