股票代码,股票简称,营业部买入金额合计[20230606],营业部买入金额合计排名[20230606],最新涨跌幅,a股市值(不含限售股)[20230606],收盘价:不复权[20230606],总市值[20230606],市净率(pb)[20230606]
601949.SH,中国出版,665540601.17,1/5224,10.007,27847800000.000,15.28,27847800000.0,3.394
002173.SZ,创新医疗,160660016.0,6/5224,-1.680,4612287500.000,12.29,5568348075.07,2.927
000802.SZ,北京文化,96511113.0,13/5224,10.066,5945516300.000,8.31,5949131119.05,3.904
