股票代码,股票简称,营业部买入金额合计[20231212],营业部买入金额合计排名[20231212],最新涨跌幅,a股市值(不含限售股)[20231212],收盘价:不复权[20231212],总市值[20231212],市净率(pb)[20231212]
000766.SZ,通化金马,255121143.15,1/5335,-10.000,20951893000.000,21.69,20963270194.83,9.046
600571.SH,信雅达,156471378.54,4/5335,7.821,8600861700.000,19.30,9009159113.7,8.008
002858.SZ,力盛体育,121377735.7,5/5335,4.852,3144383100.000,21.18,3471822168.84,4.602
000409.SZ,云鼎科技,111513280.22,6/5335,9.989,4195666000.000,9.91,6582326104.55,4.617
