股票代码,股票简称,营业部买入金额合计[20230215],营业部买入金额合计排名[20230215],最新涨跌幅,a股市值(不含限售股)[20230215],收盘价:不复权[20230215],总市值[20230215],市净率(pb)[20230215]
603000.SH,人民网,262470356.05,2/5110,10.028,21472520000.000,19.42,21472520307.52,6.293
603778.SH,乾景园林,94767788.5,14/5110,10.067,5271428600.000,8.20,5271428564.4,4.534
002660.SZ,茂硕电源,80864213.0,17/5110,0.348,3162998500.000,11.53,4111897999.07,3.326
