股票代码,股票简称,营业部买入金额合计[20230320],营业部买入金额合计排名[20230320],最新涨跌幅,a股市值(不含限售股)[20230320],收盘价:不复权[20230320],总市值[20230320],市净率(pb)[20230320]
600853.SH,龙建股份,172005109.75,10/5148,4.146,6310781700.000,6.28,6373587988.88,2.388
002051.SZ,中工国际,148552503.0,14/5148,9.971,14189427000.000,11.47,14193080507.39,1.295
002808.SZ,恒久科技,86782239.0,23/5148,-4.505,3161067800.000,16.96,4558848000.0,11.037
