股票代码,股票简称,营业部买入金额合计[20230228],营业部买入金额合计排名[20230228],最新涨跌幅,a股市值(不含限售股)[20230228],收盘价:不复权[20230228],总市值[20230228],市净率(pb)[20230228]
603083.SH,剑桥科技,140892317.41,4/5123,7.859,5059409500.000,19.90,5213032675.9,2.793
002112.SZ,三变科技,129417912.0,5/5123,3.077,3463146400.000,13.40,3511872000.0,8.063
002808.SZ,恒久科技,103517992.0,7/5123,10.029,2821849400.000,15.14,4069632000.0,9.853
000989.SZ,九芝堂,101392774.0,8/5123,10.052,6915480700.000,10.51,8995950546.12,2.278
002762.SZ,金发拉比,84255313.0,10/5123,0.826,2944373300.000,14.64,5182926000.0,5.322
