股票代码,股票简称,营业部买入金额合计[20230412],营业部买入金额合计排名[20230412],最新涨跌幅,a股市值(不含限售股)[20230412],收盘价:不复权[20230412],总市值[20230412],市净率(pb)[20230412]
002624.SZ,完美世界,502555738,3/5167,10.000,37387804000.000,20.46,39691753545.84,4.334
002772.SZ,众兴菌业,126104686,18/5167,10.019,4689436400.000,11.64,4742805369.84,1.358
