股票代码,股票简称,营业部买入金额合计[20230518],营业部买入金额合计排名[20230518],最新涨跌幅,a股市值(不含限售股)[20230518],收盘价:不复权[20230518],总市值[20230518],市净率(pb)[20230518]
603918.SH,金桥信息,270268140.21,6/5204,9.989,7286117800.000,19.93,7329437627.34,6.748
600105.SH,永鼎股份,224730526.89,7/5204,10.035,8630749900.000,6.25,8782200368.75,2.968
002401.SZ,中远海科,82738061.0,25/5204,10.000,9308396000.000,25.30,9409185368.0,6.258
