股票代码,股票简称,营业部买入金额合计[20230427],营业部买入金额合计排名[20230427],最新涨跌幅,a股市值(不含限售股)[20230427],收盘价:不复权[20230427],总市值[20230427],市净率(pb)[20230427]
000719.SZ,中原传媒,116324186,20/5185,-4.901,8672918100.000,13.00,13301648737,1.337
