股票代码,股票简称,营业部买入金额合计[20230728],营业部买入金额合计排名[20230728],最新涨跌幅,a股市值(不含限售股)[20230728],收盘价:不复权[20230728],总市值[20230728],市净率(pb)[20230728]
002671.SZ,龙泉股份,142719558,10/5264,10.099,2552038000.000,5.56,3144382206.08,2.014
000572.SZ,海马汽车,142023798,11/5264,10.021,8473521000.000,5.16,8486323958.16,4.143
002703.SZ,浙江世宝,126626456,13/5264,4.075,8898740700.000,16.09,9758421292.1755,9.064
002400.SZ,省广集团,126532194,14/5264,-5.966,10106262600.000,5.99,10442589396.72,2.155
002292.SZ,奥飞娱乐,107370415,16/5264,-6.767,9674942700.000,9.92,14668700994.24,4.505
