股票代码,股票简称,营业部买入金额合计[20230519],营业部买入金额合计排名[20230519],最新涨跌幅,a股市值(不含限售股)[20230519],收盘价:不复权[20230519],总市值[20230519],市净率(pb)[20230519]
603918.SH,金桥信息,185488453.97,10/5207,9.985,8013632800.000,21.92,8061278112.96,7.422
600825.SH,新华传媒,95194542.25,14/5207,-6.691,5245337000.000,5.02,5245337007.0,2.096
