股票代码,股票简称,营业部买入金额合计[20230425],营业部买入金额合计排名[20230425],最新涨跌幅,a股市值(不含限售股)[20230425],收盘价:不复权[20230425],总市值[20230425],市净率(pb)[20230425]
600446.SH,金证股份,363274917.78,3/5181,9.977,17837852000.000,18.96,17837852494.8,4.790
600105.SH,永鼎股份,158855808.66,12/5181,-6.702,9611203100.000,6.96,9779858330.64,3.252
002315.SZ,焦点科技,136137066.0,14/5181,10.015,5624791100.000,28.89,8993376021.33,3.996
002222.SZ,福晶科技,133413798.0,15/5181,-10.000,12678399600.000,29.79,12735225000.0,8.876
000521.SZ,长虹美菱,113218382.0,17/5181,10.028,6822550600.000,7.79,7209266880.7699,1.515
