股票代码,股票简称,营业部买入金额合计[20230510],营业部买入金额合计排名[20230510],最新涨跌幅,a股市值(不含限售股)[20230510],收盘价:不复权[20230510],总市值[20230510],市净率(pb)[20230510]
000681.SZ,视觉中国,817669063.0,1/5193,10.005,14416847000.000,21.44,15020380227.84,4.395
601949.SH,中国出版,509049654.41,3/5193,9.972,28740825000.000,15.77,28740825000.0,3.503
600072.SH,中船科技,390134651.25,6/5193,-0.207,21351247000.000,29.00,21351246607.0,5.287
600636.SH,国新文化,191068295.65,8/5193,5.231,7531678500.000,17.10,7531678498.5,2.800
600629.SH,华建集团,135348247.56,14/5193,-10.000,9437143000.000,9.99,9699718851.72,2.100
601326.SH,秦港股份,80738203.71,24/5193,-9.979,20172050000.000,4.24,21323916828.561,1.331
