股票代码,股票简称,营业部买入金额合计[20230316],营业部买入金额合计排名[20230316],最新涨跌幅,a股市值(不含限售股)[20230316],收盘价:不复权[20230316],总市值[20230316],市净率(pb)[20230316]
600853.SH,龙建股份,205920917.78,6/5140,7.874,5506860500.000,5.48,5561665952.08,2.084
000065.SZ,北方国际,174422895.0,9/5140,9.979,14267305000.000,15.76,15786940364.64,2.070
002115.SZ,三维通信,173288926.0,10/5140,6.296,5036765600.000,7.26,5887797070.32,2.498
600583.SH,海油工程,128641754.34,11/5140,-9.986,27898749000.000,6.31,27898748788.0,1.211
002777.SZ,久远银海,115174711.0,13/5140,9.980,8759404700.000,21.93,8952506663.34,5.802
