股票代码,股票简称,营业部买入金额合计[20230418],营业部买入金额合计排名[20230418],最新涨跌幅,a股市值(不含限售股)[20230418],收盘价:不复权[20230418],总市值[20230418],市净率(pb)[20230418]
000921.SZ,海信家电,374296316.0,3/5171,9.987,22372184000.000,24.78,29325684971.718,2.932
600105.SH,永鼎股份,143345735.97,9/5171,10.058,7857434700.000,5.69,7995315215.71,2.659
002122.SZ,天马股份,129589336.0,10/5171,8.036,9592803700.000,4.84,9635955641.84,4.566
002079.SZ,苏州固锝,88058092.0,19/5171,-9.239,11136426300.000,13.95,11270018293.2,4.126
