股票代码,股票简称,营业部买入金额合计[20230530],营业部买入金额合计排名[20230530],最新涨跌幅,a股市值(不含限售股)[20230530],收盘价:不复权[20230530],总市值[20230530],市净率(pb)[20230530]
601900.SH,南方传媒,128465723.46,17/5211,9.985,20228893000.000,22.58,20228892860.28,2.711
600310.SH,桂东电力,96726529.83,22/5211,7.708,6453402300.000,5.31,7782923933.82,2.499
