股票代码,股票简称,营业部买入金额合计[20231205],营业部买入金额合计排名[20231205],最新涨跌幅,a股市值(不含限售股)[20231205],收盘价:不复权[20231205],总市值[20231205],市净率(pb)[20231205]
000766.SZ,通化金马,256552673.0,3/5329,10.000,20401290000.000,21.12,20412368211.84,8.808
000903.SZ,云内动力,165719194.0,6/5329,9.907,6816928900.000,3.55,6994994042.35,1.748
002728.SZ,特一药业,106659396.0,16/5329,4.749,5531769800.000,23.38,8274682519.04,4.480
603023.SH,威帝股份,97263729.8,20/5329,-8.257,3934558600.000,7.00,3934558649.0,5.308
600088.SH,中视传媒,87704175.73,21/5329,3.309,6084907900.000,15.30,6084907920.0,4.619
