股票代码,股票简称,营业部买入金额合计[20230627],营业部买入金额合计排名[20230627],最新涨跌幅,a股市值(不含限售股)[20230627],收盘价:不复权[20230627],总市值[20230627],市净率(pb)[20230627]
002261.SZ,拓维信息,538924797.0,1/5246,10.011,22429311000.000,20.00,25126553480.0,9.933
002527.SZ,新时达,275009527.0,2/5246,-6.058,6752492700.000,12.87,8539331113.17,4.214
600310.SH,桂东电力,125959682.24,9/5246,6.796,6684315000.000,5.50,8061408971.0,2.588
002536.SZ,飞龙股份,93595695.0,12/5246,-1.192,7029153000.000,14.92,7470620264.88,3.155
000561.SZ,烽火电子,89841624.0,13/5246,-6.985,6092510100.000,10.12,6119486288.52,3.429
002846.SZ,英联股份,84471637.0,14/5246,9.974,2801793600.000,12.57,4002823054.62,5.365
