股票代码,股票简称,营业部买入金额合计[20230504],营业部买入金额合计排名[20230504],最新涨跌幅,a股市值(不含限售股)[20230504],收盘价:不复权[20230504],总市值[20230504],市净率(pb)[20230504]
601801.SH,皖新传媒,263596313.42,12/5191,9.975,17325973000.000,8.71,17325973259.27,1.502
600425.SH,青松建化,224520747.3,14/5191,10.105,7211072100.000,5.23,8392600387.61,1.413
601949.SH,中国出版,222895329.65,15/5191,10.040,19974600000.000,10.96,19974600000.0,2.434
600229.SH,城市传媒,124442630.93,22/5191,10.010,7228910200.000,10.77,7228910160.0,2.336
600629.SH,华建集团,120865014.46,26/5191,10.051,10136190600.000,10.73,10418216544.44,2.256
605577.SH,龙版传媒,95461274.05,31/5191,9.986,3028900300.000,16.08,7146666675.6,2.005
