股票代码,股票简称,营业部买入金额合计[20230407],营业部买入金额合计排名[20230407],最新涨跌幅,a股市值(不含限售股)[20230407],收盘价:不复权[20230407],总市值[20230407],市净率(pb)[20230407]
000810.SZ,创维数字,311041139,5/5166,10.000,24088391000.000,21.56,24798658512.32,4.133
002122.SZ,天马股份,104165019,15/5166,9.926,8780190100.000,4.43,8819686672.18,4.179
