股票代码,股票简称,营业部买入金额合计[20230306],营业部买入金额合计排名[20230306],最新涨跌幅,a股市值(不含限售股)[20230306],收盘价:不复权[20230306],总市值[20230306],市净率(pb)[20230306]
603083.SH,剑桥科技,126908964.19,3/5131,-6.114,5466196100.000,21.50,5632170981.5,3.017
002808.SZ,恒久科技,99947969.0,6/5131,2.174,3504013800.000,18.80,5053440000.0,12.235
000151.SZ,中成股份,98810913.0,7/5131,1.095,4184740300.000,15.70,5296720429.6,6.214
002112.SZ,三变科技,89942364.0,9/5131,3.161,3204702600.000,12.40,3249792000.0,7.461
