股票代码,股票简称,营业部买入金额合计[20230613],营业部买入金额合计排名[20230613],最新涨跌幅,a股市值(不含限售股)[20230613],收盘价:不复权[20230613],总市值[20230613],市净率(pb)[20230613]
002354.SZ,天娱数科,295309727.0,5/5233,10.000,12808588500.000,7.92,13104319694.4,5.413
002599.SZ,盛通股份,280671676.0,6/5233,6.398,4268220300.000,10.81,5811312410.77,4.067
002536.SZ,飞龙股份,146156813.0,11/5233,9.976,6595719900.000,14.00,7009965396.0,2.961
603730.SH,岱美股份,103711637.55,15/5233,9.233,19553351000.000,15.38,19553350880.56,4.445
