股票代码,股票简称,营业部买入金额合计[20230216],营业部买入金额合计排名[20230216],最新涨跌幅,a股市值(不含限售股)[20230216],收盘价:不复权[20230216],总市值[20230216],市净率(pb)[20230216]
000735.SZ,罗牛山,212881482,2/5113,10.014,9356709800.000,8.13,9361805389.14,2.182
603778.SH,乾景园林,80019980,20/5113,-8.659,4815000000.000,7.49,4814999993.58,4.142
