股票代码,股票简称,营业部买入金额合计[20230424],营业部买入金额合计排名[20230424],最新涨跌幅,a股市值(不含限售股)[20230424],收盘价:不复权[20230424],总市值[20230424],市净率(pb)[20230424]
600629.SH,华建集团,265125487.86,2/5181,6.562,7056602400.000,7.47,7252942925.16,1.603
600072.SH,中船科技,207455890.72,7/5181,10.031,13164147900.000,17.88,13164147908.04,3.274
002343.SZ,慈文传媒,99028330.0,22/5181,2.555,5319670600.000,11.24,5338434470.64,5.636
