股票代码,股票简称,营业部买入金额合计[20231213],营业部买入金额合计排名[20231213],最新涨跌幅,a股市值(不含限售股)[20231213],收盘价:不复权[20231213],总市值[20231213],市净率(pb)[20231213]
000766.SZ,通化金马,286287773.9,2/5335,10.005,23048049000.000,23.86,23060563709.02,9.951
000409.SZ,云鼎科技,186784603.15,4/5335,9.990,4614809200.000,10.90,7239894504.5,5.079
600571.SH,信雅达,151350426.87,5/5335,2.591,8823682000.000,19.80,9242557018.2,8.215
002313.SZ,日海智能,111686638.0,11/5335,10.033,4925038200.000,13.16,4927104000.0,10.497
600250.SH,南京商旅,105415986.99,13/5335,-2.936,4415256500.000,15.54,4826628879.66,8.336
603729.SH,龙韵股份,99234281.4,14/5335,9.989,2785205900.000,29.84,2785205920.0,7.230
