股票代码,股票简称,营业部买入金额合计[20230419],营业部买入金额合计排名[20230419],最新涨跌幅,a股市值(不含限售股)[20230419],收盘价:不复权[20230419],总市值[20230419],市净率(pb)[20230419]
000521.SZ,长虹美菱,206220647,4/5174,4.000,5692757300.000,6.50,6042739176.1572,1.295
002315.SZ,焦点科技,197885058,6/5174,10.004,5373632200.000,27.60,8591802637.2,3.817
002194.SZ,武汉凡谷,107520509,14/5174,10.018,6081324500.000,11.97,8180816372.82,3.021
