股票代码,股票简称,营业部买入金额合计[20230620],营业部买入金额合计排名[20230620],最新涨跌幅,a股市值(不含限售股)[20230620],收盘价:不复权[20230620],总市值[20230620],市净率(pb)[20230620]
002261.SZ,拓维信息,632742043,2/5245,6.750,22877897000.000,20.40,25629084549.6,10.132
000936.SZ,华西股份,327808356,5/5245,4.762,11692192200.000,13.20,11695370108.4,2.305
002536.SZ,飞龙股份,199667159,11/5245,-7.581,6892527300.000,14.63,7325413838.82,3.094
002527.SZ,新时达,105514513,16/5245,10.009,6112396300.000,11.65,7729852950.15,3.814
