股票代码,股票简称,营业部买入金额合计[20230531],营业部买入金额合计排名[20230531],最新涨跌幅,a股市值(不含限售股)[20230531],收盘价:不复权[20230531],总市值[20230531],市净率(pb)[20230531]
603918.SH,金桥信息,250048213.07,5/5212,-0.891,10163275200.000,27.80,10223701256.4,9.412
002401.SZ,中远海科,232209829.0,6/5212,10.000,9915465300.000,26.95,10022827892.0,6.666
002395.SZ,双象股份,137256673.0,9/5212,10.000,3569861800.000,13.31,3569861790.0,4.123
600283.SH,钱江水利,102434629.12,14/5212,-7.338,5972688200.000,16.92,5972688225.36,2.642
