股票代码,股票简称,营业部买入金额合计[20230222],营业部买入金额合计排名[20230222],最新涨跌幅,a股市值(不含限售股)[20230222],收盘价:不复权[20230222],总市值[20230222],市净率(pb)[20230222]
600118.SH,中国卫星,205274560.39,4/5122,10.012,32743124000.000,27.69,32743124148.15,5.233
002112.SZ,三变科技,194813248.0,5/5122,10.030,2806699200.000,10.86,2846188800.0,6.534
002882.SZ,金龙羽,95389416.0,12/5122,-9.976,8014846100.000,18.59,8047611000.0,4.093
