股票代码,股票简称,营业部买入金额合计[20230317],营业部买入金额合计排名[20230317],最新涨跌幅,a股市值(不含限售股)[20230317],收盘价:不复权[20230317],总市值[20230317],市净率(pb)[20230317]
000034.SZ,神州数码,240547662.0,7/5142,9.984,15230330000.000,27.76,18567364276.8,2.442
000065.SZ,北方国际,236031806.0,8/5142,10.025,15697656000.000,17.34,17369641238.76,2.278
600228.SH,返利科技,174413466.98,13/5142,9.770,2413200000.000,10.00,7297976520.0,8.894
002808.SZ,恒久科技,95283807.0,21/5142,0.339,3310174700.000,17.76,4773888000.0,11.558
