股票代码,股票简称,营业部买入金额合计[20230712],营业部买入金额合计排名[20230712],最新涨跌幅,a股市值(不含限售股)[20230712],收盘价:不复权[20230712],总市值[20230712],市净率(pb)[20230712]
603000.SH,人民网,467746789.52,2/5250,10.000,31136260000.000,28.16,31136260136.96,8.643
002703.SZ,浙江世宝,203598528.0,6/5250,8.303,9883188000.000,17.87,10823213825.427,10.067
002527.SZ,新时达,172557663.0,9/5250,-8.425,6568107900.000,12.50,8302700512.5,4.092
000957.SZ,中通客车,164182101.0,11/5250,3.440,7844119100.000,13.23,7844119073.28,2.924
000936.SZ,华西股份,142831209.0,12/5250,-9.960,10009225200.000,11.30,10011945623.1,1.973
002590.SZ,万安科技,111627444.0,14/5250,9.992,6518972600.000,14.31,6863747511.06,3.495
000570.SZ,苏常柴A,107786467.0,15/5250,-9.878,3322503000.000,6.66,3985531921.62,1.388
600072.SH,中船科技,95369798.3,18/5250,-7.901,18281085000.000,24.83,18281084594.89,4.527
