股票代码,股票简称,营业部买入金额合计[20230321],营业部买入金额合计排名[20230321],最新涨跌幅,a股市值(不含限售股)[20230321],收盘价:不复权[20230321],总市值[20230321],市净率(pb)[20230321]
000065.SZ,北方国际,428422698.0,1/5152,-7.641,15100168000.000,16.68,16708513025.52,2.191
600853.SH,龙建股份,135714271.25,13/5152,1.911,6431369900.000,6.40,6495376294.4,2.434
600228.SH,返利科技,119134606.0,17/5152,10.028,3272896300.000,11.74,8567824434.48,10.441
002808.SZ,恒久科技,85087996.0,20/5152,-1.061,3127518700.000,16.78,4510464000.0,10.920
