股票代码,股票简称,营业部买入金额合计[20231207],营业部买入金额合计排名[20231207],最新涨跌幅,a股市值(不含限售股)[20231207],收盘价:不复权[20231207],总市值[20231207],市净率(pb)[20231207]
000681.SZ,视觉中国,296328560,1/5331,9.975,11757303100.000,17.42,12204058935.12,3.469
002238.SZ,天威视讯,183364496,3/5331,10.000,13418789200.000,16.72,13418789155.2,5.828
000903.SZ,云内动力,115849916,11/5331,-9.922,6624902700.000,3.45,6797951956.65,1.698
002858.SZ,力盛体育,84850693,18/5331,9.984,3008414000.000,20.60,3326886362.8,4.476
