股票代码,股票简称,营业部买入金额合计[20230616],营业部买入金额合计排名[20230616],最新涨跌幅,a股市值(不含限售股)[20230616],收盘价:不复权[20230616],总市值[20230616],市净率(pb)[20230616]
002261.SZ,拓维信息,412966298,2/5239,2.549,21655500000.000,19.31,24259687384.94,9.591
002536.SZ,飞龙股份,128115589,16/5239,10.015,6779457800.000,14.39,7205243003.46,3.043
