股票代码,股票简称,营业部买入金额合计[20230711],营业部买入金额合计排名[20230711],最新涨跌幅,a股市值(不含限售股)[20230711],收盘价:不复权[20230711],总市值[20230711],市净率(pb)[20230711]
002703.SZ,浙江世宝,216412101.0,3/5253,10.000,9125495400.000,16.50,10079081681.183,9.295
002892.SZ,科力尔,166643642.0,5/5253,6.643,4113466900.000,14.93,6631152109.65,5.029
000957.SZ,中通客车,166595809.0,6/5253,9.974,7583241300.000,12.79,7583241341.44,2.827
600537.SH,亿晶光电,86461336.08,13/5253,-10.041,7693389600.000,6.54,7801299612.72,2.996
000004.SZ,国华网安,83068886.0,14/5253,10.013,1998992300.000,16.81,2233175014.48,6.472
