股票代码,股票简称,营业部买入金额合计[20230703],营业部买入金额合计排名[20230703],最新涨跌幅,a股市值(不含限售股)[20230703],收盘价:不复权[20230703],总市值[20230703],市净率(pb)[20230703]
002031.SZ,巨轮智能,697851235,1/5251,6.473,9224291500.000,4.77,10491117345.9,4.258
000936.SZ,华西股份,223769480,6/5251,-9.353,11160729000.000,12.60,11163762376.2,2.200
000037.SZ,深南电A,123468669,17/5251,4.727,4354802800.000,12.85,4933113605.2896,5.437
000928.SZ,中钢国际,95924745,23/5251,10.052,13712133000.000,10.62,13712381174.16,2.036
