股票代码,股票简称,营业部买入金额合计[20230609],营业部买入金额合计排名[20230609],最新涨跌幅,a股市值(不含限售股)[20230609],收盘价:不复权[20230609],总市值[20230609],市净率(pb)[20230609]
002803.SZ,吉宏股份,189856675,10/5230,10.024,6469440500.000,23.16,8763959110.08,4.227
002173.SZ,创新医疗,125278655,12/5230,-7.432,4113154700.000,10.96,4965752229.68,2.611
000802.SZ,北京文化,111005702,13/5230,-9.051,5895433700.000,8.24,5899018101.2,3.871
