股票代码,股票简称,营业部买入金额合计[20231211],营业部买入金额合计排名[20231211],最新涨跌幅,a股市值(不含限售股)[20231211],收盘价:不复权[20231211],总市值[20231211],市净率(pb)[20231211]
600571.SH,信雅达,221044999.06,1/5334,4.740,7976965000.000,17.90,8355644981.1,7.427
601801.SH,皖新传媒,136232476.31,6/5334,10.040,16570075000.000,8.33,16570075459.21,1.403
605577.SH,龙版传媒,133879941.8,7/5334,10.013,4863570000.000,25.82,11475555569.9,3.075
002858.SZ,力盛体育,111077504.0,10/5334,6.822,2949998200.000,20.20,3262286627.6,4.389
002238.SZ,天威视讯,110186138.33,11/5334,-7.841,11131495500.000,13.87,11131495549.2,4.835
601999.SH,出版传媒,96807652.98,13/5334,10.061,4941704900.000,8.97,4941704859.0,1.988
