股票代码,股票简称,营业部买入金额合计[20230619],营业部买入金额合计排名[20230619],最新涨跌幅,a股市值(不含限售股)[20230619],收盘价:不复权[20230619],总市值[20230619],市净率(pb)[20230619]
600105.SH,永鼎股份,293569929.81,6/5241,10.038,12111745200.000,8.77,12317584157.99,4.165
002401.SZ,中远海科,166192560.0,17/5241,9.989,11019227700.000,29.95,11138541572.0,7.408
002536.SZ,飞龙股份,151289187.0,19/5241,10.007,7457874700.000,15.83,7926268015.62,3.348
002527.SZ,新时达,130737401.0,22/5241,5.900,5556246900.000,10.59,7026535857.69,3.467
