股票代码,股票简称,营业部买入金额合计[20230526],营业部买入金额合计排名[20230526],最新涨跌幅,a股市值(不含限售股)[20230526],收盘价:不复权[20230526],总市值[20230526],市净率(pb)[20230526]
603918.SH,金桥信息,311454817.76,6/5210,10.013,9077486400.000,24.83,9131456913.54,8.407
000676.SZ,智度股份,234253448.0,8/5210,10.030,9137420300.000,7.24,9241910477.28,2.625
002546.SZ,新联电子,208775818.0,9/5210,-1.910,5643839700.000,7.19,5996813000.24,1.831
600310.SH,桂东电力,135092165.32,15/5210,-7.246,5444678400.000,4.48,6566384034.56,2.108
600422.SH,昆药集团,115593383.0,19/5210,10.013,18795708000.000,24.83,18824312504.27,3.681
603662.SH,柯力传感,103154432.25,20/5210,2.824,7565556600.000,26.94,7623973986.48,3.243
601900.SH,南方传媒,101936660.0,21/5210,10.017,17810026000.000,19.88,17810026132.08,2.387
002366.SZ,台海核电,89682246.0,24/5210,-6.472,6614900700.000,7.37,15336510406.8,3.362
