股票代码,股票简称,营业部买入金额合计[20230525],营业部买入金额合计排名[20230525],最新涨跌幅,a股市值(不含限售股)[20230525],收盘价:不复权[20230525],总市值[20230525],市净率(pb)[20230525]
600310.SH,桂东电力,105530341.8,9/5209,10.023,5870043900.000,4.83,7079382787.26,2.273
002519.SZ,银河电子,93254309.0,11/5209,10.018,6986863500.000,6.26,7051457421.48,2.235
002546.SZ,新联电子,86798144.0,13/5209,10.060,5753733700.000,7.33,6113579873.68,1.867
