股票代码,股票简称,营业部买入金额合计[20230313],营业部买入金额合计排名[20230313],最新涨跌幅,a股市值(不含限售股)[20230313],收盘价:不复权[20230313],总市值[20230313],市净率(pb)[20230313]
002808.SZ,恒久科技,162067201,7/5134,0.886,3394047400.000,18.21,4894848000.0,11.851
002777.SZ,久远银海,93341847,12/5134,10.016,8160266200.000,20.43,8340160106.34,5.405
000070.SZ,特发信息,90240557,13/5134,10.012,7412085800.000,8.90,7516834721.9,4.214
002112.SZ,三变科技,85944123,15/5134,0.969,3230547000.000,12.50,3276000000.0,7.521
