股票代码,股票简称,营业部买入金额合计[20230628],营业部买入金额合计排名[20230628],最新涨跌幅,a股市值(不含限售股)[20230628],收盘价:不复权[20230628],总市值[20230628],市净率(pb)[20230628]
002261.SZ,拓维信息,656759644.0,2/5246,1.500,22765751000.000,20.30,25503451782.2,10.082
603108.SH,润达医疗,175682976.24,8/5246,-10.000,9492942600.000,16.38,9492942611.88,2.459
002527.SZ,新时达,171052841.0,9/5246,1.476,6852179900.000,13.06,8665397384.46,4.276
600776.SH,东方通信,118365909.68,14/5246,10.034,12370640800.000,12.94,13331026148.16,4.820
