股票代码,股票简称,营业部买入金额合计[20230706],营业部买入金额合计排名[20230706],最新涨跌幅,a股市值(不含限售股)[20230706],收盘价:不复权[20230706],总市值[20230706],市净率(pb)[20230706]
002261.SZ,拓维信息,542017580.0,1/5250,10.010,24403090000.000,21.76,27337690186.24,10.808
002031.SZ,巨轮智能,229169002.0,4/5250,4.535,8470104100.000,4.38,9633353034.6,3.910
002703.SZ,浙江世宝,222475080.0,5/5250,10.029,8434170000.000,15.25,9299808042.346,8.591
002892.SZ,科力尔,124446696.0,9/5250,9.993,4185101300.000,15.19,6746630980.95,5.116
603215.SH,比依股份,122822973.96,10/5250,10.010,1548802000.000,21.98,4146705016.02,3.932
600707.SH,彩虹股份,99105988.56,14/5250,10.000,20916115000.000,5.83,20920312137.56,1.092
000004.SZ,国华网安,93620065.0,16/5250,10.018,2128611700.000,17.90,2377979343.2,6.891
000678.SZ,襄阳轴承,82828276.0,17/5250,1.235,3768816700.000,8.20,3768816735.4,4.436
