股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
003032.SZ,传智教育,10.15,20240620,95815235.0,63393210.0,32422025.0,日涨幅偏离值达7%的证券,单日榜,0.6616193134630417,3/78,教育+华为鸿蒙,9.968,832,2784768000.000,9.32,10.15,9.05,10.15,11.918,43628300.00,003032
002105.SZ,信隆健康,4.98,20240620,35977143.92,20908621.46,15068522.46,日振幅值达15%的证券,单日榜,0.5811640164236805,4/78,康复辅助器材+自行车配件+运动器材+外销+增持,9.934,4238,1815204500.000,4.47,4.98,4.31,4.98,14.790,19348844.00,002105
002199.SZ,东晶电子,9.22,20240620,57784541.0,28995331.0,28789210.0,日换手率达20%的证券;日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,0.5017835306505247,7/78,石英晶体元器件+晶体振荡器,10.024,4008,2244538600.000,8.89,9.22,7.54,9.22,20.048,57437107.00,002199
002105.SZ,信隆健康,4.98,20240620,49232924.72,23517316.66,25715608.06,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.47767458045096617,10/78,康复辅助器材+自行车配件+运动器材+外销+增持,9.934,4238,1815204500.000,4.47,4.98,4.31,4.98,14.790,19348844.00,002105
600889.SH,南京化纤,5.82,20240620,67570009.42,29346773.94,38223235.48,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.43431655836522154,13/78,化学纤维+粘胶短纤+PET结构芯材+南京国企,10.019,6864,2132133800.000,5.30,5.82,5.20,5.82,11.720,72342080.00,600889
002766.SZ,索菱股份,5.97,20240620,48018552.0,20527866.0,27490686.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.42749864677302224,15/78,车联网+无人驾驶+智能座舱+CID系统,9.945,2194,5061087800.000,5.97,5.97,5.97,5.97,0.000,10617200.00,002766
603586.SH,金麒麟,12.44,20240620,51558198.0,20761970.28,30796227.72,日涨幅偏离值达7%的证券,单日榜,0.40268999083327156,16/78,刹车片+汽车零部件+外销,9.991,1752,2438896600.000,11.31,12.44,11.07,12.44,12.113,9270563.00,603586
601579.SH,会稽山,12.89,20240620,91728715.0,36179363.86,55549351.14,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.394416992105471,19/78,“一日一熏”气泡黄酒+白酒,9.983,2387,6180283300.000,12.69,12.89,12.29,12.89,5.120,26511480.00,601579
003026.SZ,中晶科技,35.81,20240620,54890151.0,21466320.0,33423831.0,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,0.39107780920478796,22/78,拟收购+半导体单晶硅片+芯片概念+汽车电子,10.015,848,2214305400.000,33.13,35.81,33.13,35.81,8.234,15603307.00,003026
603268.SH,松发股份,14.95,20240620,9539181.0,3590372.2,5948808.8,日振幅值达15%的证券,单日榜,0.37638159921695585,23/78,,8.098,2252,1856323600.000,13.59,15.00,13.01,14.95,14.389,5135960.00,603268
002178.SZ,延华智能,4.06,20240620,38675821.0,13714789.0,24961032.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.35460886531665353,24/78,智能交通+智慧医疗+云计算+华为鸿蒙+低价小盘股,10.027,4044,2889839600.000,3.87,4.06,3.84,4.06,5.962,38346432.00,002178
600084.SH,中信尼雅,4.83,20240620,6438870.0,2262053.0,4176817.0,日涨幅偏离值达7%的证券,单日榜,0.3513121091123132,25/78,葡萄酒+中字头,10.023,6533,5427600600.000,4.41,4.83,4.38,4.83,10.251,4999199.00,600084
600889.SH,南京化纤,5.82,20240620,41391952.76,13549202.28,27842750.48,日涨幅偏离值达7%的证券,单日榜,0.3273390448274178,26/78,化学纤维+粘胶短纤+PET结构芯材+南京国企,10.019,6864,2132133800.000,5.30,5.82,5.20,5.82,11.720,72342080.00,600889
000957.SZ,中通客车,10.75,20240620,109593402.0,35585047.29,74008354.71,日涨幅偏离值达7%的证券,单日榜,0.3247006356276813,27/78,车联网+客车+燃料电池+外销+国企,10.031,5920,6373717300.000,9.75,10.75,9.54,10.75,12.385,79410442.00,000957
603133.SH,退市碳元,0.31,20240620,648875.0,166308.0,482567.0,退市整理证券,单日榜,0.25630206125987287,28/78,,0.000,1763,64847412.000,0.31,0.31,0.30,0.31,3.226,3635700.00,603133
